統計起始日,上映日期,中文片名,國別地區,上映院數,累計銷售票數,累計銷售金額
2021/01/25,2021/01/20,捍衛救援,美國,54,"44,171","10,536,504"
2021/01/25,2021/01/20,約定的夢幻島,日本,56,"26,182","6,192,982"
2021/01/25,2021/01/19,《屁屁偵探：咖哩香料事件》 《屁屁偵探：瓢蟲遺跡之謎》,日本,62,"28,160","6,512,287"
2021/01/25,2021/01/16,叱咤風雲,中華民國,82,"97,854","22,961,752"
2021/01/25,2021/01/16,議事錄,英國,4,160,"101,000"
2021/01/25,2021/01/15,馬德里金庫盜數90分鐘,美國,84,"84,643","19,738,088"
2021/01/25,2021/01/15,千年女優 4K 數位修復版,日本,16,"7,624","1,930,950"
2021/01/25,2021/01/15,凶宅怪談,日本,41,"11,049","2,574,525"
2021/01/25,2021/01/15,死亡醫生的遺產-BLACK FILE-,日本,38,"9,942","2,331,348"
2021/01/25,2021/01/15,李希特舒眠曲,英國,9,"2,600","605,339"
2021/01/25,2021/01/15,偷畫男孩,德國,13,"2,910","617,492"
2021/01/25,2021/01/15,倫敦生活,英國,5,393,"269,320"
2021/01/25,2021/01/15,好好拍電影,香港,8,"1,489","324,430"
2021/01/25,2021/01/15,異種獵殺,美國,37,"8,170","1,889,713"
2021/01/25,2021/01/15,我在時間盡頭等你,中國大陸,9,"1,280","294,147"
2021/01/25,2021/01/15,靈冤而厲,德國,4,778,"188,285"
2021/01/25,2021/01/15,蠢蛋告別式,法國,4,"1,154","252,855"
2021/01/25,2021/01/15,哲人王：李登輝對話篇,日本,2,276,"58,620"
2021/01/25,2021/01/15,冰血驚魂,美國,4,886,"196,790"
2021/01/25,2021/01/15,末路狂奔,美國,12,"1,917","420,229"
2021/01/25,2021/01/15,一步一步的愛,日本,5,613,"140,164"
2021/01/25,2021/01/15,最美麗的歲月,義大利,2,335,"67,860"
2021/01/25,2021/01/13,牡丹還魂—白先勇與崑曲復興,中華民國,2,"2,424","503,000"
2021/01/25,2021/01/08,妄想代理人：後篇,日本,9,"4,196","974,748"
2021/01/25,2021/01/08,迷失安狄,中華民國,14,"9,643","2,322,537"
2021/01/25,2021/01/08,少年阿堯,中華民國,7,"1,337","213,250"
2021/01/25,2021/01/08,破處那件小事,德國,4,"1,870","406,215"
2021/01/25,2021/01/08,末世戰疫：鳴鳥檔案,美國,7,"14,881","3,500,345"
2021/01/25,2021/01/08,舊愛靈靈妻,英國,2,"3,900","886,919"
2021/01/25,2021/01/08,謎宮,義大利,1,"1,830","424,719"
2021/01/25,2020/12/31,拆彈專家2,香港,95,"352,771","83,546,911"
2021/01/25,2020/12/31,杏林醫院,中華民國,41,"126,468","29,117,153"
2021/01/25,2020/12/31,妄想代理人：前篇,日本,8,"6,575","1,581,716"
2021/01/25,2020/12/31,午夜天鵝,日本,1,"3,634","819,182"
2021/01/25,2020/12/25,靈魂急轉彎,美國,95,"653,448","157,132,717"
2021/01/25,2020/12/24,腿,中華民國,7,"33,464","7,767,010"
2021/01/25,2020/12/18,高校棋蹟,美國,1,"1,312","302,359"
2021/01/25,2020/12/18,說唱藝人：希望之聲,南韓,1,532,"120,044"
2021/01/25,2020/12/17,神力女超人1984,美國,79,"979,696","248,706,762"
2021/01/25,2020/12/15,俘虜,英國,14,"10,698","2,498,694"
2021/01/25,2020/12/11,信用詐欺師JP:公主篇,日本,1,"23,334","5,547,013"
2021/01/25,2020/12/04,魔物獵人,美國,9,"422,080","100,449,803"
2021/01/25,2020/12/04,熱血合唱團,香港,2,"3,989","856,670"
2021/01/25,2020/12/04,用甜酒漱口,日本,1,"1,099","233,206"
2021/01/25,2020/11/27,說不出的告別,美國,5,"5,826","1,167,302"
2021/01/25,2020/11/27,緝毒風暴,伊朗,3,"2,730","565,010"
2021/01/25,2020/11/27,古魯家族：新石代,美國,3,"75,084","16,973,037"
2021/01/25,2020/11/27,十二夜2：回到第零天,中華民國,2,"16,879","3,778,537"
2021/01/25,2020/11/20,盜墓同盟,南韓,5,"29,754","6,755,778"
2021/01/25,2020/11/20,婊兄弟上路,美國,4,"1,749","342,428"
2021/01/25,2020/11/20,消失的星期三,日本,3,"2,066","429,085"
2021/01/25,2020/11/13,換人殺砍砍,美國,7,"39,245","8,999,192"
2021/01/25,2020/11/13,宅在瘟疫蔓延時,西班牙,1,318,"62,856"
2021/01/25,2020/11/12,愛麗絲與夢幻島,美國,1,"22,461","5,107,210"
2021/01/25,2020/11/06,孤味,中華民國,19,"823,601","190,471,771"
2021/01/25,2020/11/05,女巫們,美國,6,"147,927","34,729,082"
2021/01/25,2020/10/30,鬼滅之刃劇場版 無限列車篇,日本,67,"2,554,210","619,918,026"
2021/01/25,2020/10/30,入魔,美國,1,"11,692","2,461,848"
2021/01/25,2020/10/23,親愛的房客,中華民國,1,"162,308","38,560,992"
2021/01/25,2020/10/16,看不見的目擊者,日本,2,"16,354","3,664,844"
2021/01/25,2020/10/16,地下弒的秘密,美國,2,"2,177","394,939"
2021/01/25,2020/10/15,無聲,中華民國,6,"211,378","50,010,240"
2021/01/25,2020/10/08,倒數反擊,美國,2,"202,804","47,246,683"
2021/01/25,2020/09/30,刻在你心底的名字,中華民國,6,"440,024","103,294,240"
2021/01/25,2020/09/30,阿公當家,美國,1,"75,725","17,131,621"
2021/01/25,2020/09/18,消失的情人節,中華民國,4,"138,187","32,146,905"
2021/01/25,2020/09/18,寂寞調香師,法國,1,"1,689","313,245"
2021/01/25,2020/08/27,TENET天能,美國,6,"1,387,846","349,809,705"
2021/01/25,2020/07/03,角落小夥伴電影版：魔法繪本裡的新朋友,日本,3,"345,712","80,335,241"
2021/01/25,2020/01/30,1917,美國,1,"304,287","74,573,560"
2021/01/25,2019/02/28,密陽,南韓,1,"1,306","275,491"
2021/01/25,2019/02/04,哈柏太空之旅 3D,加拿大,1,725,"106,385"
2021/01/25,2019/02/03,深海獵奇 3D,加拿大,1,"1,448","177,529"
2021/01/25,2018/06/29,燃燒烈愛,南韓,1,"8,390","1,820,283"
2021/01/25,2014/11/07,星際效應,美國,1,"32,655","10,378,550"
2021/01/25,2014/08/29,ME,中華民國,7,"1,407","439,832"
2021/01/25,2012/10/12,法蘭克,英國,5,581,"124,375"
2021/01/25,1990/07/19,天若有情,香港,30,"2,799","646,187"
2021/02/01,2021/01/29,緝魂,中華民國,96,"79,603","18,644,674"
2021/02/01,2021/01/29,龍貓,日本,72,"32,222","7,590,639"
2021/02/01,2021/01/29,海豚總動員,俄羅斯,56,"8,292","1,823,333"
2021/02/01,2021/01/29,騙騙愛上你,泰國,45,"6,065","1,386,148"
2021/02/01,2021/01/29,養鬼人,泰國,39,"5,205","1,237,218"
2021/02/01,2021/01/29,無邪,伊朗,12,"1,980","439,111"
2021/02/01,2021/01/29,幽靈戰場,美國,25,"1,640","360,994"
2021/02/01,2021/01/29,燕,日本,7,348,"73,110"
2021/02/01,2021/01/29,馬里蓋拉：革命先鋒,巴西,6,150,"32,920"
2021/02/01,2021/01/29,契約情人,日本,3,30,"6,285"
2021/02/01,2021/01/29,魔鬼誘惑,法國,3,27,"5,350"
2021/02/01,2021/01/29,ME,中華民國,7,"1,874","559,524"
2021/02/01,2021/01/28,細物警探,美國,96,"35,697","8,333,975"
2021/02/01,2021/01/27,午夜密令,美國,30,"2,650","579,753"
2021/02/01,2021/01/22,哭悲,中華民國,79,"32,035","7,297,321"
2021/02/01,2021/01/22,想見你的愛,日本,33,"15,081","3,628,246"
2021/02/01,2021/01/22,劇場版 超人力霸王大河－新世代終結黑暗,日本,33,"5,361","1,236,826"
2021/02/01,2021/01/22,通靈駕訓班,愛爾蘭,21,"3,691","837,678"
2021/02/01,2021/01/22,她們玩到掛,西班牙,4,683,"143,335"
2021/02/01,2021/01/22,我的虎斑貓爸爸,日本,4,261,"56,333"
2021/02/01,2021/01/22,愛慾每一天,南韓,1,71,"14,270"
2021/02/01,2021/01/20,喬瑟與虎與魚群動畫版,日本,52,"61,258","14,851,812"
2021/02/01,2021/01/20,捍衛救援,美國,54,"49,599","11,835,886"
2021/02/01,2021/01/20,約定的夢幻島,日本,55,"30,570","7,247,246"
2021/02/01,2021/01/19,《屁屁偵探：咖哩香料事件》 《屁屁偵探：瓢蟲遺跡之謎》,日本,61,"36,191","8,383,953"
2021/02/01,2021/01/16,叱咤風雲,中華民國,78,"113,099","26,535,268"
2021/02/01,2021/01/16,議事錄,英國,1,176,"111,440"
2021/02/01,2021/01/15,馬德里金庫盜數90分鐘,美國,83,"95,613","22,320,923"
2021/02/01,2021/01/15,千年女優 4K 數位修復版,日本,14,"8,749","2,214,908"
2021/02/01,2021/01/15,李希特舒眠曲,英國,6,"2,955","688,744"
2021/02/01,2021/01/15,倫敦生活,英國,1,511,"350,960"
2021/02/01,2021/01/15,戰馬,英國,2,84,"55,840"
2021/02/01,2021/01/15,偷畫男孩,德國,4,"3,154","670,867"
2021/02/01,2021/01/15,好好拍電影,香港,6,"1,719","377,115"
2021/02/01,2021/01/15,死亡醫生的遺產-BLACK FILE-,日本,8,"10,149","2,381,857"
2021/02/01,2021/01/15,凶宅怪談,日本,13,"11,241","2,617,894"
2021/02/01,2021/01/15,我在時間盡頭等你,中國大陸,1,"1,288","295,927"
2021/02/01,2021/01/15,異種獵殺,美國,1,"8,176","1,890,993"
2021/02/01,2021/01/15,蠢蛋告別式,法國,1,"1,157","253,585"
2021/02/01,2021/01/15,最美麗的歲月,義大利,1,337,"68,460"
2021/02/01,2021/01/15,哲人王：李登輝對話篇,日本,1,278,"59,150"
2021/02/01,2021/01/15,末路狂奔,美國,1,"1,918","420,529"
2021/02/01,2021/01/13,牡丹還魂—白先勇與崑曲復興,中華民國,2,"2,763","571,775"
2021/02/01,2021/01/08,少年阿堯,中華民國,7,"1,908","305,740"
2021/02/01,2021/01/08,妄想代理人：後篇,日本,1,"4,320","1,004,918"
2021/02/01,2021/01/08,迷失安狄,中華民國,5,"9,738","2,344,437"
2021/02/01,2021/01/08,破處那件小事,德國,3,"1,905","412,350"
2021/02/01,2020/12/31,拆彈專家2,香港,86,"365,045","86,473,778"
2021/02/01,2020/12/31,杏林醫院,中華民國,15,"126,839","29,202,652"
2021/02/01,2020/12/31,妄想代理人：前篇,日本,1,"6,661","1,602,036"
2021/02/01,2020/12/31,午夜天鵝,日本,1,"3,687","831,772"
2021/02/01,2020/12/25,靈魂急轉彎,美國,95,"689,587","165,837,795"
2021/02/01,2020/12/24,腿,中華民國,2,"33,526","7,781,940"
2021/02/01,2020/12/24,真愛鄰距離,美國,4,"5,859","1,307,206"
2021/02/01,2020/12/18,高校棋蹟,美國,2,"1,439","309,234"
2021/02/01,2020/12/18,說唱藝人：希望之聲,南韓,1,558,"124,044"
2021/02/01,2020/12/17,神力女超人1984,美國,43,"980,935","249,036,027"
2021/02/01,2020/12/15,俘虜,英國,8,"11,239","2,620,984"
2021/02/01,2020/12/11,喬瑟與老虎、魚,南韓,1,"3,587","821,568"
2021/02/01,2020/12/11,求婚好意外,美國,1,"25,979","6,016,387"
2021/02/01,2020/12/04,熱血合唱團,香港,1,"4,028","861,190"
2021/02/01,2020/11/27,說不出的告別,美國,5,"6,004","1,185,307"
2021/02/01,2020/11/27,緝毒風暴,伊朗,4,"2,849","578,780"
2021/02/01,2020/11/27,古魯家族：新石代,美國,2,"75,121","16,981,297"
2021/02/01,2020/11/20,盜墓同盟,南韓,7,"30,317","6,797,708"
2021/02/01,2020/11/20,婊兄弟上路,美國,4,"1,888","355,923"
2021/02/01,2020/11/20,消失的星期三,日本,2,"2,111","434,415"
2021/02/01,2020/11/13,換人殺砍砍,美國,6,"39,467","9,019,182"
2021/02/01,2020/11/13,弒膽遊戲,紐西蘭,2,"5,426","1,203,354"
2021/02/01,2020/11/13,宅在瘟疫蔓延時,西班牙,1,333,"65,106"
2021/02/01,2020/11/12,愛麗絲與夢幻島,美國,1,"22,483","5,110,290"
2021/02/01,2020/11/06,GIVEN~被贈與的未來 劇場版,日本,4,"19,309","4,855,302"
2021/02/01,2020/11/06,孤味,中華民國,11,"823,815","190,519,165"
2021/02/01,2020/11/05,女巫們,美國,8,"148,339","34,764,892"
2021/02/01,2020/10/30,鬼滅之刃劇場版 無限列車篇,日本,53,"2,563,399","622,759,286"
2021/02/01,2020/10/30,入魔,美國,2,"11,709","2,464,478"
2021/02/01,2020/10/16,地下弒的秘密,美國,2,"2,215","396,954"
2021/02/01,2020/10/16,看不見的目擊者,日本,1,"16,368","3,666,104"
2021/02/01,2020/10/15,無聲,中華民國,7,"211,703","50,039,450"
2021/02/01,2020/10/08,倒數反擊,美國,1,"202,841","47,248,718"
2021/02/01,2020/09/30,刻在你心底的名字,中華民國,6,"440,711","103,349,670"
2021/02/01,2020/09/30,森林特攻隊：大腳丫家族,法國,1,"25,111","5,146,314"
2021/02/01,2020/09/18,消失的情人節,中華民國,4,"138,682","32,180,535"
2021/02/01,2020/09/18,寂寞調香師,法國,1,"1,716","317,265"
2021/02/01,2020/08/27,TENET天能,美國,3,"1,388,121","349,825,665"
2021/02/01,2020/07/03,角落小夥伴電影版：魔法繪本裡的新朋友,日本,3,"345,915","80,350,121"
2021/02/01,2020/01/30,1917,美國,1,"304,309","74,581,446"
2021/02/01,2019/02/04,哈柏太空之旅 3D,加拿大,1,727,"106,685"
2021/02/01,2019/02/03,深海獵奇 3D,加拿大,1,"1,457","178,679"
2021/02/01,2018/06/29,燃燒烈愛,南韓,1,"8,397","1,821,753"
2021/02/01,2016/07/22,藍色情挑 經典數位修復,法國,1,"4,023","831,880"
2021/02/01,2016/07/22,白色情迷 經典數位修復,法國,1,"3,314","688,153"
2021/02/01,2016/07/22,紅色情深 經典數位修復,法國,1,"3,393","702,441"
2021/02/01,2014/11/07,星際效應,美國,1,"32,700","10,397,020"
2021/02/01,2012/10/12,法蘭克,英國,3,685,"148,115"
2021/02/01,1990/07/19,天若有情,香港,21,"3,049","702,469"
2021/02/01,1990/07/19,愛的亡靈,日本,8,"1,217","271,096"
2021/02/08,2021/02/05,角頭－浪流連,中華民國,100,"315,640","74,727,638"
2021/02/08,2021/02/05,諾亞方舟大冒險,德國,41,"6,163","1,450,619"
2021/02/08,2021/02/05,我啊，走自己的路,日本,15,"2,021","426,466"
2021/02/08,2021/02/05,愛不可失,南韓,3,65,"15,150"
2021/02/08,2021/02/05,嗜血慾女,日本,3,26,"5,355"
2021/02/08,2021/02/03,T-34：玩命坦克,俄羅斯,44,"20,080","4,753,716"
2021/02/08,2021/02/03,天空鯊：納粹終極武器,德國,21,"1,424","318,455"
2021/02/08,2021/02/01,大鼻子情聖,英國,2,251,"168,360"
2021/02/08,2021/01/29,緝魂,中華民國,97,"131,154","30,992,568"
2021/02/08,2021/01/29,龍貓,日本,72,"41,970","9,913,603"
2021/02/08,2021/01/29,海豚總動員,俄羅斯,51,"9,738","2,141,758"
2021/02/08,2021/01/29,騙騙愛上你,泰國,34,"7,348","1,681,231"
2021/02/08,2021/01/29,無邪,伊朗,11,"2,562","571,896"
2021/02/08,2021/01/29,養鬼人,泰國,27,"5,549","1,319,050"
2021/02/08,2021/01/29,幽靈戰場,美國,17,"1,709","375,714"
2021/02/08,2021/01/29,燕,日本,4,374,"78,540"
2021/02/08,2021/01/29,馬里蓋拉：革命先鋒,巴西,1,157,"34,510"
2021/02/08,2021/01/29,魔鬼誘惑,法國,1,30,"6,070"
2021/02/08,2021/01/29,契約情人,日本,1,32,"6,785"
2021/02/08,2021/01/29,ME,中華民國,7,"1,939","575,271"
2021/02/08,2021/01/28,細物警探,美國,95,"42,455","9,974,253"
2021/02/08,2021/01/27,午夜密令,美國,16,"2,750","601,598"
2021/02/08,2021/01/22,想見你的愛,日本,22,"16,601","3,994,689"
2021/02/08,2021/01/22,哭悲,中華民國,58,"33,560","7,652,970"
2021/02/08,2021/01/22,劇場版 超人力霸王大河－新世代終結黑暗,日本,12,"5,501","1,268,770"
2021/02/08,2021/01/22,通靈駕訓班,愛爾蘭,2,"3,717","843,678"
2021/02/08,2021/01/22,她們玩到掛,西班牙,2,697,"146,145"
2021/02/08,2021/01/22,愛的亡靈,日本,2,"1,229","273,696"
2021/02/08,2021/01/20,喬瑟與虎與魚群動畫版,日本,50,"70,703","17,170,715"
2021/02/08,2021/01/20,約定的夢幻島,日本,39,"32,417","7,692,004"
2021/02/08,2021/01/20,捍衛救援,美國,46,"51,467","12,278,236"
2021/02/08,2021/01/19,《屁屁偵探：咖哩香料事件》 《屁屁偵探：瓢蟲遺跡之謎》,日本,55,"42,140","9,813,697"
2021/02/08,2021/01/16,叱咤風雲,中華民國,73,"123,752","29,054,086"
2021/02/08,2021/01/16,議事錄,英國,2,231,"145,560"
2021/02/08,2021/01/15,馬德里金庫盜數90分鐘,美國,75,"105,396","24,683,295"
2021/02/08,2021/01/15,千年女優 4K 數位修復版,日本,10,"9,280","2,350,201"
2021/02/08,2021/01/15,李希特舒眠曲,英國,3,"3,080","718,644"
2021/02/08,2021/01/15,偷畫男孩,德國,3,"3,243","688,867"
2021/02/08,2021/01/15,倫敦生活,英國,1,527,"362,360"
2021/02/08,2021/01/15,死亡醫生的遺產-BLACK FILE-,日本,2,"10,194","2,392,572"
2021/02/08,2021/01/15,凶宅怪談,日本,5,"11,282","2,627,644"
2021/02/08,2021/01/15,好好拍電影,香港,2,"1,742","381,440"
2021/02/08,2021/01/15,我在時間盡頭等你,中國大陸,1,"1,294","297,227"
2021/02/08,2021/01/15,末路狂奔,美國,1,"1,918","420,529"
2021/02/08,2021/01/13,牡丹還魂—白先勇與崑曲復興,中華民國,1,"2,819","585,325"
2021/02/08,2021/01/08,少年阿堯,中華民國,7,"2,020","324,030"
2021/02/08,2021/01/08,妄想代理人：後篇,日本,1,"4,371","1,017,788"
2021/02/08,2021/01/08,聖誕殺戮日,日本,1,"2,605","584,836"
2021/02/08,2021/01/08,破處那件小事,德國,1,"1,937","417,350"
2021/02/08,2020/12/31,拆彈專家2,香港,77,"375,820","89,094,431"
2021/02/08,2020/12/31,杏林醫院,中華民國,9,"126,964","29,231,646"
2021/02/08,2020/12/31,空中謎航,美國,3,"5,637","1,210,254"
2021/02/08,2020/12/31,妄想代理人：前篇,日本,1,"6,700","1,611,836"
2021/02/08,2020/12/31,午夜天鵝,日本,1,"3,696","833,992"
2021/02/08,2020/12/25,靈魂急轉彎,美國,95,"722,382","173,908,551"
2021/02/08,2020/12/24,真愛鄰距離,美國,4,"6,078","1,325,211"
2021/02/08,2020/12/24,腿,中華民國,2,"33,555","7,788,230"
2021/02/08,2020/12/18,高校棋蹟,美國,4,"1,688","329,624"
2021/02/08,2020/12/18,說唱藝人：希望之聲,南韓,1,562,"124,644"
2021/02/08,2020/12/17,神力女超人1984,美國,9,"981,111","249,090,292"
2021/02/08,2020/12/15,俘虜,英國,6,"11,487","2,678,219"
2021/02/08,2020/12/11,求婚好意外,美國,6,"26,283","6,046,812"
2021/02/08,2020/12/11,喬瑟與老虎、魚,南韓,2,"3,710","835,398"
2021/02/08,2020/12/11,信用詐欺師JP:公主篇,日本,1,"23,405","5,553,263"
2021/02/08,2020/12/04,熱血合唱團,香港,1,"4,122","872,250"
2021/02/08,2020/12/04,親愛的殺手,中華民國,2,"27,612","6,400,429"
2021/02/08,2020/11/27,古魯家族：新石代,美國,4,"75,180","16,994,917"
2021/02/08,2020/11/27,說不出的告別,美國,3,"6,080","1,194,657"
2021/02/08,2020/11/27,緝毒風暴,伊朗,2,"2,920","588,010"
2021/02/08,2020/11/20,盜墓同盟,南韓,5,"30,671","6,827,118"
2021/02/08,2020/11/20,消失的星期三,日本,3,"2,231","441,420"
2021/02/08,2020/11/20,婊兄弟上路,美國,3,"1,971","360,833"
2021/02/08,2020/11/13,換人殺砍砍,美國,4,"39,569","9,030,187"
2021/02/08,2020/11/13,弒膽遊戲,紐西蘭,2,"5,589","1,211,949"
2021/02/08,2020/11/12,愛麗絲與夢幻島,美國,1,"22,514","5,113,700"
2021/02/08,2020/11/06,孤味,中華民國,8,"824,869","190,602,075"
2021/02/08,2020/11/06,5x1,中華民國,1,50,"9,540"
2021/02/08,2020/11/05,女巫們,美國,5,"148,650","34,798,272"
2021/02/08,2020/10/30,鬼滅之刃劇場版 無限列車篇,日本,54,"2,575,182","626,387,204"
2021/02/08,2020/10/23,親愛的房客,中華民國,1,"162,352","38,568,032"
2021/02/08,2020/10/15,無聲,中華民國,3,"211,780","50,048,660"
2021/02/08,2020/09/30,刻在你心底的名字,中華民國,6,"441,068","103,377,395"
2021/02/08,2020/09/30,森林特攻隊：大腳丫家族,法國,1,"25,132","5,148,624"
2021/02/08,2020/09/18,消失的情人節,中華民國,5,"139,075","32,213,945"
2021/02/08,2020/09/18,寂寞調香師,法國,1,"1,724","318,445"
2021/02/08,2020/09/04,花木蘭,美國,1,"312,963","72,354,850"
2021/02/08,2020/08/27,TENET天能,美國,3,"1,388,392","349,840,705"
2021/02/08,2020/07/03,角落小夥伴電影版：魔法繪本裡的新朋友,日本,2,"346,162","80,365,101"
2021/02/08,2020/01/30,1917,美國,1,"304,338","74,591,040"
2021/02/08,2019/02/04,哈柏太空之旅 3D,加拿大,1,737,"108,065"
2021/02/08,2019/02/03,深海獵奇 3D,加拿大,1,"1,461","179,639"
2021/02/08,2018/06/29,燃燒烈愛,南韓,1,"8,398","1,821,953"
2021/02/08,2016/07/22,藍色情挑 經典數位修復,法國,1,"4,139","856,735"
2021/02/08,2016/07/22,白色情迷 經典數位修復,法國,1,"3,403","706,753"
2021/02/08,2016/07/22,紅色情深 經典數位修復,法國,1,"3,477","719,576"
2021/02/08,2014/11/07,星際效應,美國,1,"32,720","10,405,780"
2021/02/08,2012/10/12,法蘭克,英國,2,708,"152,475"
2021/02/08,1990/07/19,天若有情,香港,3,"3,095","711,849"
2021/02/15,2021/02/10,STAND BY ME 哆啦A夢2,日本,58,"129,152","31,744,459"
2021/02/15,2021/02/10,我沒有談的那場戀愛,中華民國,102,"106,751","25,571,969"
2021/02/15,2021/02/10,湯姆貓與傑利鼠,美國,94,"98,877","23,322,305"
2021/02/15,2021/02/10,跟你老婆去旅行,中華民國,99,"42,947","10,155,632"
2021/02/15,2021/02/10,銀龍出任務,匈牙利,63,"15,408","3,574,228"
2021/02/15,2021/02/10,男兒王,新加坡,40,"12,055","2,779,251"
2021/02/15,2021/02/10,鬼鄰居,瑞典,40,"11,369","2,590,685"
2021/02/15,2021/02/10,偷天行動,英國,22,"7,949","1,896,294"
2021/02/15,2021/02/10,金不厭詐,中華民國,18,"4,747","1,062,494"
2021/02/15,2021/02/10,鬼影,泰國,17,"1,860","442,670"
2021/02/15,2021/02/10,溫蒂,美國,10,849,"182,448"
2021/02/15,2021/02/05,角頭－浪流連,中華民國,99,"512,570","121,597,054"
2021/02/15,2021/02/05,諾亞方舟大冒險,德國,38,"7,818","1,834,365"
2021/02/15,2021/02/05,我啊，走自己的路,日本,13,"3,006","630,651"
2021/02/15,2021/02/05,愛不可失,南韓,1,72,"16,995"
2021/02/15,2021/02/03,T-34：玩命坦克,俄羅斯,42,"26,868","6,390,974"
